,site,lat,lon,elv,age,Tmin_pred,gdd_pred,alpha_pred,Tmax_pred,Tmin_sse,gdd_sse,alpha_sse,Tmax_sse
4629,Asi Gonia 2,35.24861,24.2778,780,832,2.970798393,3473.870245,0.872544732,15.14656664,1.22208149,172.7779762,0.023336525,0.452158484
4630,Asi Gonia 2,35.24861,24.2778,780,920,-0.855244414,2947.279005,0.903803711,13.34421948,1.410006385,191.9283304,0.020145779,0.609672928
4631,Asi Gonia 2,35.24861,24.2778,780,949,1.393338849,3093.672783,0.916509743,13.65387845,1.258456417,173.792202,0.021401782,0.507014602
4632,Asi Gonia 2,35.24861,24.2778,780,978,5.363174438,3816.848511,0.788347639,16.271387,1.214377975,151.0250118,0.024477122,0.482902553
4633,Asi Gonia 2,35.24861,24.2778,780,1036,3.183318816,3274.30777,0.912355696,14.69487801,1.643607871,239.7490286,0.035448488,0.551459102
4634,Lake Varna - 3,43.2,27.83333,0,895,0.047774504,4868.80528,0.579978671,24.23812847,0.656249128,83.42252222,0.013527906,0.287798803
4635,Lake Varna - 3,43.2,27.83333,0,1510,-0.867115823,4956.165514,0.545446392,24.74799965,0.734679456,92.75035614,0.01493244,0.317473163
4636,Lake Varna - 3,43.2,27.83333,0,2286,0.027684935,4970.29071,0.529019642,25.48872187,0.851580311,79.29628193,0.018534178,0.307416065
4637,Lake Varna - 3,43.2,27.83333,0,3033,0.284504498,4871.127896,0.540062179,24.58893813,0.685200499,69.90917564,0.014148156,0.248792652
4638,Lake Varna - 3,43.2,27.83333,0,3839,0.393236506,4663.594574,0.613886268,23.08687294,0.589396338,64.1558099,0.011956936,0.228264716
4639,Lake Varna - 3,43.2,27.83333,0,4764,0.051409149,4551.533851,0.634585356,23.86987716,0.743064016,77.49162412,0.014401242,0.309011381
4640,Lake Varna - 3,43.2,27.83333,0,4908,0.581537048,4717.014405,0.591924847,24.86172484,0.785717932,74.93299885,0.014735683,0.340965123
4641,Lake Varna - 3,43.2,27.83333,0,5224,0.202337586,4689.570865,0.574512611,24.65365556,0.746870006,72.0886212,0.015457869,0.31916869
4642,Lake Varna - 3,43.2,27.83333,0,5241,0.537776997,4704.953976,0.591799356,24.11299644,0.681531739,64.7152899,0.013363477,0.265444349
4643,Lake Varna - 3,43.2,27.83333,0,5471,0.243671779,4701.554576,0.601182027,24.09249852,0.730340255,67.55161656,0.013883561,0.29716863
4644,Lake Varna - 3,43.2,27.83333,0,5579,0.659579583,4917.397903,0.54180033,24.68791328,0.820467624,82.03750423,0.019378675,0.285912242
4645,Lake Varna - 3,43.2,27.83333,0,5881,2.177208333,5096.138996,0.526606915,25.01080321,0.712588349,73.48952952,0.013971477,0.267900358
4646,Lake Varna - 3,43.2,27.83333,0,6209,1.057363746,4727.390002,0.613024997,23.97063395,0.763561929,81.22730547,0.01398394,0.299652046
4647,Lake Ohrid,40.938,20.759,693,102.4028,2.006022131,4520.407566,0.703232904,20.84099744,0.666952811,101.3794696,0.014888301,0.359065125
4648,Lake Ohrid,40.938,20.759,693,178.0202,0.470858069,4292.393597,0.752775332,20.94445166,0.825087309,166.7009384,0.017478229,0.556863281
4649,Lake Ohrid,40.938,20.759,693,1284.033,0.81916317,4373.109482,0.735115189,21.27852659,0.850931416,115.1652128,0.016043534,0.41549111
4650,Lake Durankulak 2,43.66667,28.55,4,777,1.012399575,5100.749135,0.494996294,24.21127497,0.643289625,103.5568468,0.016671612,0.339288649
4651,Lake Durankulak 2,43.66667,28.55,4,2125,0.405390486,4903.991995,0.539124128,23.813968,0.572147684,80.88300637,0.015804974,0.256464735
4652,Lake Durankulak 2,43.66667,28.55,4,2260,-0.417842834,4353.984984,0.590844639,21.50272086,0.630701616,77.78745477,0.011808283,0.344074675
4653,Lake Durankulak 2,43.66667,28.55,4,2395,-0.004220635,4592.042175,0.5450374,22.28866318,0.579664888,75.89100238,0.011927297,0.348665985
4654,Lake Durankulak 2,43.66667,28.55,4,2530,-0.737936687,4461.005947,0.58536999,21.96454729,0.542002426,75.5048998,0.011436223,0.285039471
4655,Lake Durankulak 2,43.66667,28.55,4,2665,-0.875429729,4733.596643,0.535170578,24.03384751,0.533543177,81.38263004,0.011413571,0.228711753
4656,Lake Durankulak 2,43.66667,28.55,4,3069,0.021217308,4621.423513,0.587059699,22.78163565,0.565447888,77.31232297,0.013239891,0.271563608
4657,Lake Durankulak 2,43.66667,28.55,4,3204,-0.811729267,5202.283247,0.449038891,26.10896414,0.808262046,94.25810366,0.021135025,0.253540158
4658,Lake Durankulak 2,43.66667,28.55,4,3474,-0.163672799,4140.381833,0.625972812,21.92280548,0.863224915,78.8288827,0.011492306,0.40138127
4659,Lake Durankulak 2,43.66667,28.55,4,4785,-0.095025065,5246.227252,0.502055409,25.7819611,0.6256716,97.95557718,0.013956337,0.311530095
4660,Lake Durankulak 2,43.66667,28.55,4,5005,3.194785163,6877.639865,0.223220889,30.21166006,1.660143495,126.8433454,0.022456907,0.35280534
4661,Lake Durankulak 3,43.66667,28.55,4,1626,0.913626216,5125.492826,0.499660706,23.93729621,0.612770008,77.01319026,0.014130508,0.250818985
4662,Lake Durankulak 3,43.66667,28.55,4,3166,0.786791911,4696.06942,0.557186594,22.46018222,0.52535309,75.92582708,0.013186856,0.30485385
4663,Gramousti,39.885,20.59528,400,1710,-1.013927411,3718.430644,0.704518849,18.48916456,1.199396171,103.0484678,0.016783832,0.370341596
4664,Gramousti,39.885,20.59528,400,2799,1.726845906,4359.290232,0.704806879,20.60139326,0.983337057,89.78959938,0.018660188,0.303125129
4665,Gramousti,39.885,20.59528,400,3410,1.733493711,4205.297056,0.704729364,19.38747628,0.79208236,80.09171185,0.015549276,0.296160595
4666,Gramousti,39.885,20.59528,400,6531,2.858484392,4328.814396,0.658514766,20.63279137,0.858002661,82.11414193,0.014215255,0.302008715
4667,Gramousti,39.885,20.59528,400,6822,-0.770963116,3831.608766,0.682054494,19.16739729,1.250383801,99.55302332,0.014238412,0.389419125
4668,Gramousti,39.885,20.59528,400,8351,3.138668402,4521.054236,0.711827514,21.43535505,0.989196985,97.16262066,0.016830906,0.300223376
4669,Gramousti,39.885,20.59528,400,8689,4.621859604,4222.540775,0.69016564,19.24225837,0.978558916,89.56369428,0.014327711,0.375494766
4670,Gramousti,39.885,20.59528,400,9033,3.356605611,4495.403685,0.628301618,21.00673191,0.83570235,78.94784056,0.017797418,0.309313341
4671,Gramousti,39.885,20.59528,400,9379,2.012771227,4541.821355,0.562539594,21.58608335,0.751791156,85.01387261,0.02062333,0.349243379
4672,Gramousti,39.885,20.59528,400,9503,1.411604076,4304.116971,0.573918908,20.43006365,1.091816324,96.91370585,0.022642802,0.641922024
4673,Gramousti,39.885,20.59528,400,9625,1.644853909,4527.038653,0.599647871,21.48046188,0.941619707,89.57804365,0.023451737,0.335096322
4674,Gramousti,39.885,20.59528,400,10002,2.660755643,4155.830968,0.614264192,16.56775944,1.053911197,132.6289914,0.017311741,0.614007989
4675,Gramousti,39.885,20.59528,400,10128,-0.158955171,5494.806218,0.370341927,25.60460104,0.79896493,91.09930021,0.013033761,0.283914396
4676,Gramousti,39.885,20.59528,400,10223,-1.673609612,5013.836975,0.455828324,23.17862614,0.914252359,112.1415678,0.013568863,0.350151989
4677,Gramousti,39.885,20.59528,400,10259,-0.488879788,5130.868561,0.470782264,22.4824335,1.009399982,138.2868597,0.017234498,0.472558486
4678,Kismohos,48.33724,20.42333,315,1225,-0.512921965,3819.458289,0.746397948,19.98415835,0.59298567,73.08419257,0.009601715,0.302551308
4679,Kismohos,48.33724,20.42333,315,3240,-0.369962157,3593.137594,0.768891565,22.31162817,1.058300926,125.8497985,0.017345568,0.570938763
4680,Kismohos,48.33724,20.42333,315,3402,-0.753497413,3325.448462,0.838607244,20.56765295,1.026147988,130.873931,0.01476871,0.598281358
4681,Kismohos,48.33724,20.42333,315,3570,-1.709478329,2963.139954,0.867793456,19.39870766,0.982054763,96.15757778,0.012951187,0.47346583
4682,Kismohos,48.33724,20.42333,315,3890,-4.387894591,1935.288564,0.956131318,15.83572194,0.926204605,86.45231957,0.01670025,0.377512399
4683,Kismohos,48.33724,20.42333,315,4918,-0.521281671,3406.951049,0.857703776,18.93563048,0.859562127,118.2944521,0.012878347,0.446256435
4684,Kismohos,48.33724,20.42333,315,5273,-6.873351575,1849.219728,0.985902641,14.59495054,0.779132061,73.03561479,0.014993372,0.326060808
4685,Kismohos,48.33724,20.42333,315,6701,-2.764131411,3050.340875,0.922103091,18.12955357,1.021984562,104.7537861,0.010641102,0.287206973
4686,Kismohos,48.33724,20.42333,315,6984,-3.567350406,2722.600783,0.917405082,17.21856974,0.972294702,71.29016351,0.01191568,0.314817112
4687,Kismohos,48.33724,20.42333,315,7169,-1.300028216,2873.918389,0.969575032,16.89769265,1.091502571,131.8701846,0.012164456,0.34532786
4688,Kismohos,48.33724,20.42333,315,7525,-2.58454208,2795.049,0.922200322,17.34360819,1.143502614,78.69300379,0.0139456,0.374931492
4689,Kismohos,48.33724,20.42333,315,7706,-0.820906594,3463.346849,0.852008324,19.13671551,1.16233172,103.258808,0.014518589,0.41977879
4690,Kismohos,48.33724,20.42333,315,7885,-4.587065871,2452.990422,0.93564928,16.33300805,1.079334514,70.48702603,0.014641204,0.350979104
4691,Kismohos,48.33724,20.42333,315,8039,-1.84564171,3146.872398,0.902082593,18.06969483,1.339353373,89.4549055,0.015390112,0.414050579
4692,Kismohos,48.33724,20.42333,315,8142,-4.092017789,2686.98704,0.894758893,17.25058285,0.936090907,74.8192187,0.013525217,0.32348507
4693,Kismohos,48.33724,20.42333,315,8244,0.296350791,3512.689602,0.899390288,18.5663754,1.543728223,123.3552985,0.019257465,0.522103447
4694,Kismohos,48.33724,20.42333,315,8550,-0.033840972,3396.999553,0.917726175,18.1888872,1.393447382,121.331125,0.016496146,0.464433706
4695,Kismohos,48.33724,20.42333,315,8763,1.338381133,3589.27289,0.891878946,18.570501,1.38145545,122.1591573,0.018197676,0.493156174
4696,Kismohos,48.33724,20.42333,315,8936,0.829041555,3493.802826,0.919229611,18.24327109,1.604176218,122.3747135,0.020048854,0.527117726
4697,Kismohos,48.33724,20.42333,315,8992,1.176000988,3694.87045,0.862256397,19.0728123,1.312822198,115.1838739,0.01828796,0.486609748
4698,Kismohos,48.33724,20.42333,315,9048,1.981625981,3736.785863,0.885767126,18.67600679,1.552029278,128.6152971,0.02168937,0.564433518
4699,Kismohos,48.33724,20.42333,315,9106,1.722809278,3669.219352,0.884986636,18.7845639,1.421858231,121.0694548,0.019585923,0.5129008
4700,Kismohos,48.33724,20.42333,315,9222,1.818303065,3591.377911,0.909411732,18.54090835,1.598548446,129.2815143,0.020572261,0.545212536
4701,Kismohos,48.33724,20.42333,315,9393,-0.506349476,3809.942081,0.795150343,20.13137138,1.20618039,93.89284424,0.015304421,0.39237348
4702,Kismohos,48.33724,20.42333,315,9508,-11.68038379,1640.283032,0.942161229,13.9476003,0.612573472,84.76656076,0.021081144,0.442935141
4703,Kismohos,48.33724,20.42333,315,9626,-12.9591156,1325.918685,1.020774324,12.31142271,0.763750028,88.66633161,0.019187628,0.332785165
4704,Kismohos,48.33724,20.42333,315,9685,-13.98708438,1379.648101,0.982548685,12.61213809,0.729902814,81.35362787,0.019736733,0.46817254
4705,Kismohos,48.33724,20.42333,315,9743,-12.57740693,1541.864469,0.966105094,12.59600414,0.763823997,81.23302852,0.018238793,0.470918968
4706,Kismohos,48.33724,20.42333,315,9801,-13.45586391,1404.187066,0.998113347,12.28430331,0.671791989,76.34028212,0.017662825,0.41777828
4707,Kismohos,48.33724,20.42333,315,9860,-12.17732083,1617.602373,0.961511863,12.92155053,0.68849679,78.68461151,0.013921762,0.568094007
4708,Kismohos,48.33724,20.42333,315,9919,-12.52376108,1801.820286,0.895676861,14.13981206,0.713310715,101.3047922,0.017673423,0.700350996
4709,Kismohos,48.33724,20.42333,315,9978,-14.05440021,1760.008663,0.847761581,14.14365074,0.758154189,106.4111886,0.024599751,0.773407351
4710,Rezina,39.98778,20.77556,1760,10722,1.095537091,4041.461187,0.702884692,18.65651619,0.733488548,82.00330687,0.013791576,0.380425754
4711,Shahkileh,36.76139,53.59833,NA,4237,3.881861355,5326.46331,0.41133238,25.73704688,0.760000334,100.6401325,0.015638388,0.358528164
4712,Shahkileh,36.76139,53.59833,NA,4569,2.712465885,5504.738474,0.395569003,26.19973915,0.683836612,91.8376211,0.016694336,0.299832775
4713,Shahkileh,36.76139,53.59833,NA,6905,1.731785324,5584.572315,0.349836909,26.94735083,0.813601948,118.5779398,0.017411259,0.364280247
4714,Shahkileh,36.76139,53.59833,NA,8402,3.099129608,5319.553099,0.40584078,24.9149022,1.096215978,110.3783831,0.019629321,0.450584219
4715,Shahkileh,36.76139,53.59833,NA,10541,1.616792199,5166.127384,0.471698267,25.17061386,0.810339099,114.0350516,0.017110208,0.408258287
4716,Taul Zanogutii core,45.32778,22.80278,1840,323,-7.99745597,4037.81726,0.563999068,22.86480213,1.01495732,197.404546,0.04153716,1.169004448
4717,Taul Zanogutii core,45.32778,22.80278,1840,8318,-2.821627231,1788.187978,1.206583168,12.15980781,1.058515864,146.6527774,0.019000539,0.432899091
4718,Taul Zanogutii core,45.32778,22.80278,1840,8506,-3.063916423,1768.907523,1.196759008,12.82190849,1.02183919,130.3898365,0.015763093,0.435151695
4719,Taul Zanogutii core,45.32778,22.80278,1840,8679,-3.383630399,1359.069681,1.226396828,10.90835531,0.994406017,138.9622607,0.015097317,0.416407634
4720,Taul Zanogutii core,45.32778,22.80278,1840,8864,-4.133735778,1207.013516,1.252480438,10.05184265,0.902555743,147.1105923,0.014714172,0.465881118
4721,Taul Zanogutii core,45.32778,22.80278,1840,8960,-3.386479366,1270.642584,1.239138448,10.44133197,1.083290767,149.7566129,0.01573836,0.461762044
4722,Taul Zanogutii core,45.32778,22.80278,1840,9061,-4.071068688,1423.219312,1.225876691,11.09797965,0.934270099,142.988936,0.016950169,0.437795518
4723,Taul Zanogutii core,45.32778,22.80278,1840,9153,-4.183095759,1017.174677,1.255153345,9.245676776,1.007092031,160.0243412,0.015963539,0.473618993
4724,Taul Zanogutii core,45.32778,22.80278,1840,9211,-2.686714118,1425.757728,1.23854838,10.9021962,1.166203166,159.8045389,0.016986641,0.488661554
4725,Taul Zanogutii core,45.32778,22.80278,1840,10302,-5.326295061,844.8115577,1.272536049,8.748021973,0.965496129,164.3521256,0.013872875,0.537448337
4726,Taul Zanogutii core,45.32778,22.80278,1840,10574,-5.764619035,488.2130309,1.296322802,7.040925419,0.995095461,169.4999582,0.01261487,0.562879034
4727,Taul Zanogutii core,45.32778,22.80278,1840,10826,-5.901964531,2.368118155,1.31673287,4.586334806,1.326177008,177.6634903,0.01372538,0.58745834
4728,Taul Zanogutii core,45.32778,22.80278,1840,11009,-5.495418404,246.166142,1.306042699,6.049355485,1.229917315,170.208544,0.01296819,0.569877142
4729,Taul Zanogutii core,45.32778,22.80278,1840,11133,-6.519843992,66.74778193,1.323038569,5.348424421,1.15690622,172.2252756,0.013164743,0.625100407
4730,Taul Zanogutii core,45.32778,22.80278,1840,11221,-6.624235977,29.36067038,1.322307634,5.060282022,1.173782449,169.9055391,0.013235897,0.61196162
4731,Taul Zanogutii core,45.32778,22.80278,1840,11313,-7.220675393,297.0586359,1.318050578,6.5337484,0.971805205,169.598401,0.012239871,0.631904355
4732,Taul Zanogutii core,45.32778,22.80278,1840,11404,-6.675254848,-23.75733976,1.32067063,4.864299317,1.169317354,163.6561829,0.013250698,0.593398223
4733,Taul Zanogutii core,45.32778,22.80278,1840,11475,-5.573187232,42.64695256,1.312453418,4.934314237,1.342891658,165.6537114,0.013386436,0.569229488
4734,Taul Zanogutii core,45.32778,22.80278,1840,11492,-7.158774792,114.102415,1.323479638,5.592553435,1.03230066,158.0434483,0.012540684,0.590992128
4735,Taul Zanogutii core,45.32778,22.80278,1840,11563,-5.335413957,343.667232,1.30257474,6.691349173,1.205639481,161.9531663,0.012728784,0.570623037
4736,Taul Zanogutii core,45.32778,22.80278,1840,11581,-7.007109371,168.6052733,1.318763071,6.095623484,1.013433131,160.7121496,0.012426651,0.599530467
4737,Taul Zanogutii core,45.32778,22.80278,1840,11780,-7.73734183,884.4349542,1.280697536,9.640973486,0.686459111,137.6974663,0.013570166,0.533364175
4738,Taul Zanogutii core,45.32778,22.80278,1840,12006,-5.078987033,3480.315845,0.790310447,19.6157282,1.155572892,163.3480079,0.039882853,0.791728786
4739,Taul Zanogutii core,45.32778,22.80278,1840,12229,-5.027882492,3598.91915,0.77081256,20.13192744,1.234642452,172.163891,0.036078804,0.79666555
4740,Iezerul Calimani core,47.1125,25.27361,1650,5092,-9.724162764,1059.691619,1.190216268,9.901757361,1.094795066,116.1114146,0.012089442,0.341256614
4741,Iezerul Calimani core,47.1125,25.27361,1650,6363,-5.881256988,-228.544183,1.323244443,3.256413974,1.470942575,177.2936966,0.014130613,0.597462779
4742,Iezerul Calimani core,47.1125,25.27361,1650,10634,-5.441664806,686.2263036,1.281287292,8.125324163,1.104930968,170.0953686,0.013831466,0.539899063
4743,Sakhare core 1,41.58,45.32,800,276,2.294095786,6688.65081,0.218865063,29.7686206,1.551901351,121.3214059,0.01972222,0.323955123
4744,Sakhare core 1,41.58,45.32,800,922,1.307060776,6460.500363,0.24452773,29.31156841,1.568248729,124.3958678,0.018964754,0.334678551
4745,Kumisi core 1,41.58,44.83,469,88,1.813237263,6664.34152,0.230860613,29.82132874,1.509377022,123.7019425,0.020365514,0.330575301
4746,Kumisi core 1,41.58,44.83,469,985,1.449610081,6566.120569,0.235029707,29.52204959,1.398494381,118.4575109,0.018268608,0.315798116
4747,Lake Varna (Arsenala),43.2,27.83333,0,517,6.092088982,5050.618306,0.4643992,23.27254526,1.418371518,139.9898774,0.023272771,0.585090392
4748,Lake Varna (Arsenala),43.2,27.83333,0,4879,1.866311844,4468.137298,0.577532284,19.90348712,0.9136965,130.7393175,0.017241943,0.508951587
4749,Aghia Galini,35.1,24.68333,0,8265,2.576503167,3949.688717,0.754273313,17.11794526,1.144976043,154.2212713,0.016786373,0.489461777
4750,Akg�l Adabag_NO,37.5,33.73333,1000,1860,4.194600985,4150.83382,0.640564129,18.42733131,1.294363573,114.2298592,0.013890843,0.487421493
4751,Akg�l Adabag_NO,37.5,33.73333,1000,6906,2.232249789,4864.952135,0.486262289,22.81418987,1.070447454,124.4443054,0.019464374,0.410083299
4752,Akg�l Adabag_NO,37.5,33.73333,1000,8018,3.164092305,5302.735904,0.402378335,24.28445579,0.589571579,109.6758658,0.017326845,0.321588059
4753,Akg�l Adabag_NO,37.5,33.73333,1000,8547,2.821095168,4405.705814,0.52010685,21.05188097,0.626247591,73.52491116,0.016519906,0.239362102
4754,Akg�l Adabag_NO,37.5,33.73333,1000,10317,0.369178704,5345.393245,0.444573786,25.07128825,0.974067082,108.5962875,0.016117058,0.369119659
4755,Akg�l Adabag_NO,37.5,33.73333,1000,10975,-3.592618929,3980.864964,0.621625268,21.39299193,1.054817621,133.2723756,0.020826825,0.396964596
4756,Akg�l Adabag_NO,37.5,33.73333,1000,11593,-4.629607836,3679.152061,0.647296229,21.92011828,0.939957062,147.0128526,0.027009058,0.451177306
4757,Akg�l Adabag_NO,37.5,33.73333,1000,11957,-1.222987201,4345.174682,0.571258718,23.72575854,1.255834532,169.9406909,0.027488923,0.548133493
4758,Kaz G�,40.28333,36.15,NA,0,7.413456252,5678.92604,0.52461758,22.80801091,2.048470526,273.8014128,0.037487221,0.766311764
4759,Chernaya NG-2,44.57,33.6,2,1376,8.437964106,5650.591524,0.510018466,23.46200258,1.520109577,187.272791,0.028601293,0.472946379
4760,Chernaya NG-2,44.57,33.6,2,5581,8.860111613,5424.437688,0.527430459,22.64000999,1.579734689,184.5779141,0.032111941,0.51999089
4761,Heraklean P.BBBP-2,44.52,33.5,114,8835,1.865212328,4936.692847,0.522748575,23.27316762,0.775139813,89.53302671,0.013282825,0.331435248
4762,Heraklean P.BBBP-2,44.52,33.5,114,9622,2.858591919,5163.859857,0.53080034,23.06722367,1.354781811,127.8135425,0.017443214,0.40564572
4763,Wadi Shallalah,32.6,35.9,385,0,9.193337251,6668.29682,0.214798603,28.60980454,1.204302322,125.0889236,0.017778707,0.435020086
4764,Wadi Shallalah,32.6,35.9,385,455,8.61089216,6524.535037,0.244864703,27.91999771,1.062506709,124.7882868,0.015959522,0.426721319
4765,Wadi Shallalah,32.6,35.9,385,1285,5.837520221,5333.088748,0.473445408,23.53715288,1.600183068,169.3457887,0.031886767,0.592370975
4766,Wadi Shallalah,32.6,35.9,385,1659,8.004023597,5702.1691,0.412379739,24.25492922,1.193832187,110.6334801,0.017685702,0.416942188
4767,Wadi Shallalah,32.6,35.9,385,1936,5.296481986,5798.615978,0.370721662,24.38803983,1.311473984,144.7475506,0.023037012,0.416488273
4768,Wadi Shallalah,32.6,35.9,385,2653,5.156867068,6051.170922,0.325872988,25.78921903,1.218370948,136.3832285,0.01733042,0.392837477
4769,Wadi Shallalah,32.6,35.9,385,3370,4.196313903,6216.209952,0.269195221,27.33755945,1.010091332,105.2089498,0.016744217,0.393709948
4770,Wadi Shallalah,32.6,35.9,385,5799,5.65215662,5862.161606,0.341587574,25.30283991,0.998986775,89.52599312,0.012107952,0.355927834
4771,Besbog-2 Stefanova87,41.75,23.66667,2240,1111,-6.206423714,3169.578308,0.805006177,15.52190348,0.672762493,81.066835,0.012147491,0.375201322
4772,Besbog-2 Stefanova87,41.75,23.66667,2240,1580,-7.007092202,3114.848421,0.826770314,15.5663742,0.690857093,87.43629007,0.012409322,0.384693055
4773,Besbog-2 Stefanova87,41.75,23.66667,2240,2213,-6.884083026,3053.552648,0.830023356,15.55350692,0.672831093,78.69728078,0.011318989,0.353467523
4774,Besbog-2 Stefanova87,41.75,23.66667,2240,2844,-7.536354096,2840.591151,0.873683306,15.06074289,0.64705906,79.59843984,0.010775669,0.328128137
4775,Beysehir G�l� I Bottema70 ,37.54167,31.5,1120,7167,3.468164398,4306.092146,0.369645554,21.50848402,1.015691236,156.7615288,0.015657158,0.392934071
4776,Beysehir G�l� I Bottema70 ,37.54167,31.5,1120,7559,3.567213899,4365.545528,0.365462795,21.6783578,0.983069641,155.0096682,0.015756489,0.394052973
4777,Bouara Bottema84 core,35.23333,41.18333,NA,333,5.346556026,4914.320448,0.507039373,20.52434153,0.980962994,121.0365439,0.0179239,0.488024588
4778,Bouara Bottema84 core,35.23333,41.18333,NA,518,5.189565294,5917.253438,0.376479974,25.55429445,0.931023135,113.2277714,0.016561223,0.409830934
4779,Bouara Bottema84 core,35.23333,41.18333,NA,890,5.056781073,5705.879639,0.427517057,24.25338986,1.433053325,364.4580806,0.04136431,1.004635276
4780,Bouara Bottema84 core,35.23333,41.18333,NA,1449,5.636989597,5389.793142,0.461660528,22.63105576,0.712033996,113.8484195,0.016438679,0.415067057
4781,Bouara Bottema84 core,35.23333,41.18333,NA,1633,6.626253864,5395.173286,0.398662429,23.54710564,0.938128512,120.4801162,0.01920117,0.601003057
4782,Bouara Bottema84 core,35.23333,41.18333,NA,1817,4.725326302,5251.493876,0.481165823,22.28636605,0.831056797,114.9748532,0.016578763,0.475606654
4783,Bouara Bottema84 core,35.23333,41.18333,NA,3305,2.955018283,5512.438786,0.420948178,23.29617013,0.903026539,119.6351642,0.016399402,0.451506044
4784,Bouara Bottema84 core,35.23333,41.18333,NA,3678,7.218998696,5496.723664,0.446843271,22.57540831,0.878942872,127.0082668,0.020448421,0.435234712
4785,Bouara Bottema84 core,35.23333,41.18333,NA,4049,4.105151124,4477.153625,0.57742173,19.4715128,1.112779098,102.4175643,0.012826842,0.454578734
4786,Bouara Bottema84 core,35.23333,41.18333,NA,4235,-1.763508614,5602.953391,0.175010454,27.72546244,1.319811983,164.4063534,0.019368863,0.814091821
4787,Bouara Bottema84 core,35.23333,41.18333,NA,4421,2.486995594,4061.669074,0.627597983,17.58953913,1.564880675,141.5515678,0.016360912,0.660945239
4788,Bouara Bottema84 core,35.23333,41.18333,NA,5170,2.464542914,5300.165807,0.447846113,22.62670551,0.710996385,99.79114205,0.014409361,0.416566828
4789,Bouara Bottema84 core,35.23333,41.18333,NA,6097,4.154499669,4015.07144,0.671739911,17.4297513,1.450692755,138.1107326,0.01557826,0.582936894
4790,Bouara Bottema84 core,35.23333,41.18333,NA,6903,5.090780962,6754.041729,0.243715575,29.22786435,1.354816644,117.3969034,0.020117171,0.370159074
4791,Bouara Bottema84 core,35.23333,41.18333,NA,7202,7.242888671,5690.392819,0.41087163,23.40101536,1.321146453,141.8633985,0.022615126,0.561730171
4792,Demiryurt G�l� Bottema ,39.73333,37.38333,NA,19,3.870367645,5625.781752,0.385147371,23.53443462,1.226400555,131.5402505,0.016704349,0.454179008
4793,Demiryurt G�l� Bottema ,39.73333,37.38333,NA,183,4.138141342,5038.137019,0.486604336,21.95447791,0.825715923,101.3374771,0.016187837,0.420376314
4794,Demiryurt G�l� Bottema ,39.73333,37.38333,NA,841,2.714924204,5032.021022,0.50444004,22.25253394,0.923118594,107.5586478,0.015096279,0.3611407
4795,Demiryurt G�l� Bottema ,39.73333,37.38333,NA,950,4.026206347,5020.930722,0.56063151,21.50257259,1.264324641,148.4576907,0.017923623,0.505963371
4796,Demiryurt G�l� Bottema ,39.73333,37.38333,NA,1770,5.648112022,4681.12497,0.648110978,20.19053,1.42093839,165.1586282,0.0190449,0.547047512
4797,Edessa1,40.81806,21.9525,350,11616,7.770489276,6607.638833,0.169079336,28.39676206,1.641808402,173.9879131,0.022719801,0.428623746
4798,Lake Srebarna Lazarova94 Core,44.10914,27.06915,20,415,-1.166337719,3916.895387,0.788675352,20.68198051,0.747516798,81.51643992,0.010596718,0.286170229
4799,Mire Garvan Lazarova94 Core,44.10825,26.98818,20,254,-1.425352933,4657.143819,0.581960274,23.61301939,0.612313043,74.99062432,0.011374487,0.250959091
4800,Mire Garvan Lazarova94 Core,44.10825,26.98818,20,6019,-0.874093978,3841.246532,0.806647464,20.30995036,0.732991157,96.5137781,0.011010013,0.245358042
4801,Mutorog Bozilova93 Core,41.52432,23.61661,1700,0,-3.811752862,2749.260823,0.931896126,15.69237677,0.481247045,98.05603297,0.010374596,0.230856546
4802,S�g�t G�l� Bottem,37.05,29.88333,1400,43,4.309970955,5541.254069,0.352834193,24.00676452,0.79216319,150.0236067,0.012435457,0.381778077
4803,S�g�t G�l� Bottem,37.05,29.88333,1400,181,4.432560539,5470.518006,0.357837649,24.49366722,0.958603161,154.3866906,0.012436553,0.400346805
4804,S�g�t G�l� Bottem,37.05,29.88333,1400,464,4.356763534,4795.219079,0.419367232,20.95109463,0.899882519,152.8516919,0.014000605,0.443258328
4805,S�g�t G�l� Bottem,37.05,29.88333,1400,608,5.849617709,5448.911178,0.352302335,23.87820622,1.095271209,224.1137907,0.017695583,0.553878588
4806,S�g�t G�l� Bottem,37.05,29.88333,1400,1168,5.298750116,5067.390584,0.477802632,21.53717875,1.221913948,168.7135197,0.018082347,0.504861694
4807,S�g�t G�l� Bottem,37.05,29.88333,1400,2455,1.657399343,3581.785806,0.729874975,15.42377344,1.002756896,148.5539441,0.016098861,0.539483955
4808,S�g�t G�l� Bottem,37.05,29.88333,1400,3365,2.276308683,4102.161655,0.563576837,18.41278992,0.827407574,105.5217411,0.019911166,0.443173076
4809,S�g�t G�l� Bottem,37.05,29.88333,1400,6196,1.471104702,4237.27254,0.60883471,18.86903939,0.694447204,82.57887013,0.014193697,0.442675775
4810,S�g�t G�l� Bottem,37.05,29.88333,1400,9397,4.354484586,4531.907978,0.543927981,20.17033113,1.677258414,186.9303642,0.03445402,0.713345542
